person,personLabel,university,universityLabel,birthplaceLabel,country,countryLabel,organisationLabel,yearfoundedLabel
http://www.wikidata.org/entity/Q5857637,Petrus Filenius,http://www.wikidata.org/entity/Q218506,Lund University,Q10658901,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3161760,Jan Stenbeck,http://www.wikidata.org/entity/Q185246,Uppsala University,Engelbrekt church parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3162739,Jarl Hjalmarson,http://www.wikidata.org/entity/Q185246,Uppsala University,Helsingborg,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3433875,Hans Christen Mamen,http://www.wikidata.org/entity/Q185246,Uppsala University,Asker,http://www.wikidata.org/entity/Q20,Norway,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5821261,Pehr Johan Höppener,http://www.wikidata.org/entity/Q218506,Lund University,Linköping,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5813446,Ragnar Hoppe,http://www.wikidata.org/entity/Q218506,Lund University,Malmö Sankt Petri församling,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5786245,John Raoul Hamilton,http://www.wikidata.org/entity/Q218506,Lund University,Huseby bruk,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3356174,Carl Axel Gottlund,http://www.wikidata.org/entity/Q185246,Uppsala University,Ruotsinpyhtää,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3454436,Gustaf Hallström,http://www.wikidata.org/entity/Q185246,Uppsala University,Maria Magdalena parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3352340,Anders Fredrik Skjöldebrand,http://www.wikidata.org/entity/Q185246,Uppsala University,Algiers,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5716534,Henrik Sjöbring,http://www.wikidata.org/entity/Q218506,Lund University,Alvesta parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3566428,Ulf Grenander,http://www.wikidata.org/entity/Q185246,Uppsala University,Västervik,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3462736,Samuel Gustaf Hermelin,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5931215,Per Johan Lagergren,http://www.wikidata.org/entity/Q218506,Lund University,Falkenberg,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3041165,Sten Nordin,http://www.wikidata.org/entity/Q185246,Uppsala University,Nyköping,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3027721,Wollmar Boström,http://www.wikidata.org/entity/Q185246,Uppsala University,Sweden,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5804310,Maths Heuman,http://www.wikidata.org/entity/Q218506,Lund University,Falkenberg,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3014111,Nils Brahe,http://www.wikidata.org/entity/Q185246,Uppsala University,Rydboholm Castle,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3427951,Olof Rydbeck,http://www.wikidata.org/entity/Q185246,Uppsala University,Danderyd  parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5924777,Folke von Krusenstjerna,http://www.wikidata.org/entity/Q218506,Lund University,Q10689176,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3356174,Carl Axel Gottlund,http://www.wikidata.org/entity/Q185246,Uppsala University,Ruotsinpyhtää,http://www.wikidata.org/entity/Q34266,Russian Empire,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5803523,Hans Hertz,http://www.wikidata.org/entity/Q218506,Lund University,Lund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5882468,Håkan Jeppsson,http://www.wikidata.org/entity/Q218506,Lund University,Malmö,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5786177,Jakob Essen Hamilton,http://www.wikidata.org/entity/Q218506,Lund University,Skatelöv parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2944347,Gerhard Lagerstråle,http://www.wikidata.org/entity/Q185246,Uppsala University,Royal Karlskrona Admiralty parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3506241,Sven Magnus Aurivillius,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5927226,Erik Magnus Kuylenstierna,http://www.wikidata.org/entity/Q218506,Lund University,Q10542950,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5792836,Berndt Hasselrot,http://www.wikidata.org/entity/Q218506,Lund University,Q10602588,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3431614,Elias Brenner,http://www.wikidata.org/entity/Q185246,Uppsala University,Ostrobothnia County,http://www.wikidata.org/entity/Q3279296,Sweden-Finland,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5789538,"Per ""YP"" Hansson",http://www.wikidata.org/entity/Q218506,Lund University,Ystad,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5803235,Olof Herrlin,http://www.wikidata.org/entity/Q218506,Lund University,Lund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5780384,Johan Göransson,http://www.wikidata.org/entity/Q218506,Lund University,Gillberga,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5795092,Josef Hedar,http://www.wikidata.org/entity/Q218506,Lund University,Malmö Sankt Petri församling,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5909629,Hjalmar Kinberg,http://www.wikidata.org/entity/Q218506,Lund University,Q10510014,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3121047,Gustaf Wathier Hamilton,http://www.wikidata.org/entity/Q185246,Uppsala University,Björkviks parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5781840,Hugo Hagander,http://www.wikidata.org/entity/Q218506,Lund University,Malmö,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5790979,Ivar Harrie,http://www.wikidata.org/entity/Q218506,Lund University,Stora Harrie,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5824514,Paul Isberg,http://www.wikidata.org/entity/Q218506,Lund University,Lund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3427297,Karl-Gustaf Hildebrand,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5886001,Frans August Johansson,http://www.wikidata.org/entity/Q218506,Lund University,Q10725649,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5779224,Knut Anton Walter Gyllenberg,http://www.wikidata.org/entity/Q218506,Lund University,Malmö Sankt Petri församling,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5931248,Elias Lagerheim,http://www.wikidata.org/entity/Q218506,Lund University,Ågesta (manor),http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3338577,Gudmund Jöran Adlerbeth,http://www.wikidata.org/entity/Q185246,Uppsala University,Jönköpings Kristina församling,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3357033,Oscar Rosander,http://www.wikidata.org/entity/Q185246,Uppsala University,Eksjö,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5734229,Arvid Henrik Florman,http://www.wikidata.org/entity/Q218506,Lund University,Q10549555,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5723069,Claes Fahlander,http://www.wikidata.org/entity/Q218506,Lund University,Gothenburg,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5901848,Mattias Karlsson,http://www.wikidata.org/entity/Q218506,Lund University,Rottne,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3087232,Fredrik Georg Afzelius,http://www.wikidata.org/entity/Q185246,Uppsala University,Q10495202,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3054681,Henning Hamilton,http://www.wikidata.org/entity/Q185246,Uppsala University,Jakob and Johanne parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5733290,Ernst Flensburg,http://www.wikidata.org/entity/Q218506,Lund University,Malmö City,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3538574,Anders Leijonstedt,http://www.wikidata.org/entity/Q185246,Uppsala University,Uppsala,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3431614,Elias Brenner,http://www.wikidata.org/entity/Q185246,Uppsala University,Ostrobothnia County,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5745816,Otto Frostman,http://www.wikidata.org/entity/Q218506,Lund University,Höör,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5781891,Anders Wahlgren,http://www.wikidata.org/entity/Q218506,Lund University,Lund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3374201,Göran Josuæ Adelcrantz,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5815347,Sven Emil Snogerup,http://www.wikidata.org/entity/Q218506,Lund University,Osby Municipality,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5880334,Anders Jarlert,http://www.wikidata.org/entity/Q218506,Lund University,Lund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5755434,Paulus Genberg,http://www.wikidata.org/entity/Q218506,Lund University,Brunflo church parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3566058,Karl Vilhelm Zetterstéen,http://www.wikidata.org/entity/Q185246,Uppsala University,Orsa,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5774271,Peter Olof Gränström,http://www.wikidata.org/entity/Q218506,Lund University,Q18332580,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5726510,Arvid Gustaf Faxe,http://www.wikidata.org/entity/Q218506,Lund University,Karlskrona,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3304999,Clas Livijn,http://www.wikidata.org/entity/Q185246,Uppsala University,Skänninge,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5812086,Carl Torsten Holmström,http://www.wikidata.org/entity/Q218506,Lund University,Tottarp church parish,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5804358,Christopher Isac Heurlin,http://www.wikidata.org/entity/Q218506,Lund University,Q10726891,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5897484,Birger Kajanus,http://www.wikidata.org/entity/Q218506,Lund University,Malmö Sankt Petri församling,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5903874,Lars Fredrik von Kaulbars,http://www.wikidata.org/entity/Q218506,Lund University,Herrevad Abbey,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3297193,Thomas Östros,http://www.wikidata.org/entity/Q185246,Uppsala University,Gällivare Municipality,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5774503,Otto Gröné,http://www.wikidata.org/entity/Q218506,Lund University,Q10510014,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5826597,Malte Jacobsson,http://www.wikidata.org/entity/Q218506,Lund University,Kristianstad,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5746311,Carl-Erik Fröberg,http://www.wikidata.org/entity/Q218506,Lund University,Q10671828,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5784597,Karl Arvid Hallenborg,http://www.wikidata.org/entity/Q218506,Lund University,Q10658224,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5724529,Germund Abraham Falkengren,http://www.wikidata.org/entity/Q218506,Lund University,"Ryssby parish, Kronoberg county",http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5738366,Helge Fosseus,http://www.wikidata.org/entity/Q218506,Lund University,Onsala,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3444701,Ashk Dahlén,http://www.wikidata.org/entity/Q185246,Uppsala University,Tehran,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5792842,Bror Hasselrot,http://www.wikidata.org/entity/Q218506,Lund University,Växjö,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5887821,Svante O. Johansson,http://www.wikidata.org/entity/Q218506,Lund University,Gothenburg,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5712215,Jacob von Engeström,http://www.wikidata.org/entity/Q218506,Lund University,Lund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q2940713,Cary Fowler,http://www.wikidata.org/entity/Q185246,Uppsala University,Memphis,http://www.wikidata.org/entity/Q30,United States of America,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5803390,Carl Herslow,http://www.wikidata.org/entity/Q218506,Lund University,Karlskrona,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3431614,Elias Brenner,http://www.wikidata.org/entity/Q185246,Uppsala University,Isokyrö,http://www.wikidata.org/entity/Q3279296,Sweden-Finland,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5912834,Peter Klason,http://www.wikidata.org/entity/Q218506,Lund University,Q10726744,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5761508,Boris Glibusic,http://www.wikidata.org/entity/Q218506,Lund University,Jönköping,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5779231,Jan Gyllenbok,http://www.wikidata.org/entity/Q218506,Lund University,Sånahusen,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4069879,Johan Arrhenius,http://www.wikidata.org/entity/Q185246,Uppsala University,Q10541757,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4072784,Matvey Afonin,http://www.wikidata.org/entity/Q185246,Uppsala University,Moscow,http://www.wikidata.org/entity/Q34266,Russian Empire,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5572971,Bengt J:son Bergqvist,http://www.wikidata.org/entity/Q218506,Lund University,Lund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5577152,Andreas Bjerre,http://www.wikidata.org/entity/Q218506,Lund University,Q10707795,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4125260,Gustaf Lindström,http://www.wikidata.org/entity/Q185246,Uppsala University,Visby parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5561270,Matthias Asp,http://www.wikidata.org/entity/Q218506,Lund University,Norrköping,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4352379,Carl Johann Hartman,http://www.wikidata.org/entity/Q185246,Uppsala University,Gävle Parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4348813,Gösta Knutsson,http://www.wikidata.org/entity/Q185246,Uppsala University,Klara church Parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4356302,Birgitta Dahl,http://www.wikidata.org/entity/Q185246,Uppsala University,Gothenburg and Bohus County,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4530166,Claes Ekeblad the Elder,http://www.wikidata.org/entity/Q185246,Uppsala University,Strö,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4349660,Bernhard von Beskow,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm City,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4057912,Vladimir Admoni,http://www.wikidata.org/entity/Q185246,Uppsala University,Saint Petersburg,http://www.wikidata.org/entity/Q34266,Russian Empire,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3808869,Johann Jacob Ferber,http://www.wikidata.org/entity/Q185246,Uppsala University,Karlskrona city community,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5569790,Olof Bendz,http://www.wikidata.org/entity/Q218506,Lund University,Q10718380,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5581555,Claës Ulfsson Bonde,http://www.wikidata.org/entity/Q218506,Lund University,Tidan,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4381975,Johan Göransson Gyllenstierna,http://www.wikidata.org/entity/Q185246,Uppsala University,Älvsjö gård,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4353489,Karl Gustaf Westman,http://www.wikidata.org/entity/Q185246,Uppsala University,Göteborgs Kristine församling,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5561169,Ragnar Askmark,http://www.wikidata.org/entity/Q218506,Lund University,Lund,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5578058,Carl Georg Björling,http://www.wikidata.org/entity/Q218506,Lund University,Halmstad,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4444020,Anders Magnus Strinnholm,http://www.wikidata.org/entity/Q185246,Uppsala University,Umeå landsförsamling,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3808928,Johannes Canuti Lenaeus,http://www.wikidata.org/entity/Q185246,Uppsala University,Lena Parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4546214,Gustaf Adolf Ehrnrooth,http://www.wikidata.org/entity/Q185246,Uppsala University,Rantasalmi,http://www.wikidata.org/entity/Q3279296,Sweden-Finland,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4110942,Stig Wikander,http://www.wikidata.org/entity/Q185246,Uppsala University,Norrtälje,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3700818,Dag Norberg,http://www.wikidata.org/entity/Q185246,Uppsala University,Strängnäs,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5557953,Oscar Arvid Antonsson,http://www.wikidata.org/entity/Q218506,Lund University,Lunds Cathedral Assembly,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q5582359,Gunnar Borg,http://www.wikidata.org/entity/Q218506,Lund University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4110625,Karolina Widerström,http://www.wikidata.org/entity/Q185246,Uppsala University,Helsingborgs Maria church parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4126210,Sten Heckscher,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4567436,Marcus Wallenberg,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5583062,Olle Bosemark,http://www.wikidata.org/entity/Q218506,Lund University,sickle,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4567189,Nils Silfverskiöld,http://www.wikidata.org/entity/Q185246,Uppsala University,Gothenburg,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5572966,Thorwald Bergquist,http://www.wikidata.org/entity/Q218506,Lund University,Nävelsjö,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4332784,Erik Carl Oxenstierna af Korsholm och Wasa,http://www.wikidata.org/entity/Q185246,Uppsala University,Stockholm,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5573300,David Bergström,http://www.wikidata.org/entity/Q218506,Lund University,Q10436394,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q3735504,Otto Vellingk the Younger,http://www.wikidata.org/entity/Q185246,Uppsala University,Kingisepp,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5561353,Gunnar Aspelin,http://www.wikidata.org/entity/Q218506,Lund University,Södra Mellby,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4060509,Georg Alanus,http://www.wikidata.org/entity/Q185246,Uppsala University,Jomala,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5573272,Axel Bergström,http://www.wikidata.org/entity/Q218506,Lund University,Lunds Cathedral Assembly,http://www.wikidata.org/entity/Q34,Sweden,Lund Municipality,1666-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4241873,Erik Albert Holmgren,http://www.wikidata.org/entity/Q185246,Uppsala University,Adolf Fredriks parish,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4565890,Schamyl Bauman,http://www.wikidata.org/entity/Q185246,Uppsala University,Vimmerby,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3892817,Gustaf Unonius,http://www.wikidata.org/entity/Q185246,Uppsala University,Helsinki,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4353611,Lars Johan Hierta,http://www.wikidata.org/entity/Q185246,Uppsala University,Uppsala Cathedral Assembly,http://www.wikidata.org/entity/Q34,Sweden,Uppsala Municipality,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4357081,Zacharias Topelius senior,http://www.wikidata.org/entity/Q185246,Uppsala University,Oulu,http://www.wikidata.org/entity/Q33,Finland,Uppsala Municipality,1477-01-01T00:00:00Z
